,Date,User,Tweet,Like,Location,Reply,Retweeet,Classification
117,2022-10-21 11:03:31+00:00,Mule28374791,"Jean C. , 57 ans, RATPeur... 
#jobdanimaux
#Whoswhoanimaux  #ratp https://t.co/MLhZUwaodB",3,,0,1,negatif
118,2022-10-21 10:58:56+00:00,Bus_TVM,"[Port du masque 😷] Chers voyageurs, conservons les bonnes habitudes. Le port du #masque est fortement recommandé sur l’ensemble du réseau Île-de-France Mobilités exploité par la #RATP.
Plus d’infos 👉 https://t.co/5agw8qDiZH https://t.co/bFmRCif5wt",0,,0,0,positif
119,2022-10-21 10:58:42+00:00,T5_RATP,"[👜 Bagage oublié] Lorsque vous montez ou descendez du tramway, pensez bien à vérifier que vous avez toutes vos affaires avec vous. #bagageoubliétraficperturbé #RATP https://t.co/f70KrwKbOS",0,,0,0,neutre
120,2022-10-21 10:57:45+00:00,T3a_RATP,"[Port du masque 😷] Chers voyageurs, conservons les bonnes habitudes. Le port du #masque est fortement recommandé sur l’ensemble du réseau Île-de-France Mobilités exploité par la #RATP.
Plus d’infos 👉 https://t.co/EvskphIhEk https://t.co/aNZafr62P6",1,,1,0,positif
121,2022-10-21 10:55:54+00:00,Ligne14_RATP,"[👜 Bagage oublié] Lorsque vous montez ou descendez du métro, pensez bien à vérifier que vous avez toutes vos affaires avec vous. #bagageoubliétraficperturbé #RATP https://t.co/4Bzw2eSY0n",2,,0,0,neutre
122,2022-10-21 10:55:32+00:00,Ligne12_RATP,"[Port du masque 😷] Chers voyageurs, conservons les bonnes habitudes. Le port du #masque est fortement recommandé sur l’ensemble du réseau Île-de-France Mobilités exploité par la #RATP.
Plus d’infos 👉 https://t.co/WRpLdM9U9a https://t.co/epogALHw1i",2,,0,1,positif
123,2022-10-21 10:55:18+00:00,Ligne10_RATP,"[👜 Bagage oublié] Lorsque vous montez ou descendez du métro, pensez bien à vérifier que vous avez toutes vos affaires avec vous. #bagageoubliétraficperturbé #RATP https://t.co/b7O0yzzwTF",2,,1,0,neutre
124,2022-10-21 10:55:02+00:00,Ligne7_RATP,"[Port du masque 😷] Chers voyageurs, conservons les bonnes habitudes. Le port du #masque est fortement recommandé sur l’ensemble du réseau Île-de-France Mobilités exploité par la #RATP.
Plus d’infos 👉 https://t.co/J6eU2qyx8M https://t.co/79qiIG1V0O",2,,2,0,positif
125,2022-10-21 10:54:46+00:00,Ligne6_RATP,"[👜 Bagage oublié] Lorsque vous montez ou descendez du métro, pensez bien à vérifier que vous avez toutes vos affaires avec vous. #bagageoubliétraficperturbé #RATP https://t.co/jLX422rytQ",2,,0,0,neutre
126,2022-10-21 10:54:31+00:00,Ligne4_RATP,"[Port du masque 😷] Chers voyageurs, conservons les bonnes habitudes. Le port du #masque est fortement recommandé sur l’ensemble du réseau Île-de-France Mobilités exploité par la #RATP.
Plus d’infos 👉 https://t.co/X96NmY06hv https://t.co/ej2GlD1UKh",0,,1,0,positif
127,2022-10-21 10:30:00+00:00,Tout_Legout,"Reconversion des anciens 1er #ministres : 
Jean #Castex prend la direction de la #RATP, Edouard Philippe celle d'Air France et Manuel #Valls prend les rênes du Vélo Bleu parisien

L'article sur https://t.co/3XMjgUdWqY

#Macron #Borne #jeudiphoto #motiondecensure 49.3 #budget23 https://t.co/5J9mnVJaEj",1,#France,0,0,positif
128,2022-10-21 10:14:14+00:00,Cheikh_Redac,#France  : la sentence est tombée : Jean Castex est totalement interdit d’entrer en relation avec les ministres https://t.co/y7xK69HNnL via @Le courrier du soir #Castex #JeanCastex #RATP,0,Paris,0,0,positif
129,2022-10-21 09:54:03+00:00,mc_neveu,Pour des Transports en Commun Fonctionnels en IDF @vpecresse @JeanCASTEX @SNCF @LigneH_SNCF @ChristopheBechu @Ecologie_Gouv @Anne_Hidalgo @seinesaintdenis @IDFmobilites #ratp #sncf #transilienidf #ligneh #rerd #rerb #rerc #lignej #LigneN https://t.co/SJViKNGyCh via @ChangeFrance,2,"Paris, France",0,0,neutre
130,2022-10-21 09:28:56+00:00,louisondecharn1,@renaudpila Ifop➡️ sondage➡️comment dire?!vous êtes presque touchant #pila sur cet éloge appuyé de #Castex ! #RATP,1,,0,1,positif
131,2022-10-21 09:28:08+00:00,Coolcoo04098426,"#RATP 

Castex, le mec qui nous a emmerdé je ne sais combien de temps et qui accuse sa fille de lui transmettre le Covid, va diriger la RATP
Ça va être un vrai massacre 😅😅😅 https://t.co/6Z5rCIZFFX",0,,0,0,positif
132,2022-10-21 09:14:16+00:00,FranckLeGall13,#CASTEX NE PEUT PAS être nommé directeur de la #RATP https://t.co/fqOXTJD0jT,0,France,0,0,negatif
133,2022-10-21 08:56:09+00:00,bourgeo48117923,les Rapaces macrOnistes de DROIte se ruent sur l #hôpital public pour le privatiser tout comme la #SNCF #RATP et l #Ecole  cette droite la est tout le contraire d 'une droite sociale faite par de Gaulle pour le bien de la majorité des français @SylvainMaillard @BFMTV https://t.co/OsBd9XOgrN,0,france,0,0,negatif
134,2022-10-21 08:34:33+00:00,rem_coconuts,"Castex recasé à la #RATP, Castaner qui veut devenir Ministre d'Etat à #Monaco ...

On appelle cela la méritocratie républicaine.",0,Paris,0,0,negatif
135,2022-10-21 08:23:58+00:00,EPOCNEWS,"📰🇫🇷🇪🇺 RATP : Jean Castex auditionné à l'Assemblée le 9 novembre
👇
https://t.co/fv8IzBwZUu

#epoc #RevuedePresse #AssembleeNationale #JeanCastex #RATP https://t.co/mmLARFBYhv",0,France,0,0,negatif
136,2022-10-21 08:02:20+00:00,jeanzoubar,"Adieu ligne 13, une manière drôle de surmonter le morne quotidien des transports #SNCF #RATP
https://t.co/7WGIodJWhG",0,paris,0,0,neutre
137,2022-10-21 07:57:08+00:00,Fabichonne1,#GGRMC #Castex a la #RATP ça va être compliqué car il ne pourra pas communiquer avec les ministres dont celui des transports ???... on se fout ouvertement de notre gueule ! Pantouflage !,4,,2,1,negatif
138,2022-10-21 07:55:58+00:00,Bus_TVM,"Nous vous prions de nous excuser pour la gêne occasionnée. 
#BusTVM #RATP",0,,0,0,positif
139,2022-10-21 07:55:57+00:00,Bus_TVM,"⚠️Le trafic est fortement perturbé en direction de Saint-Maur Créteil. Prévoir un temps d'attente supplémentaire de 8 minutes. 
#BusTVM #RATP",1,,1,0,negatif
140,2022-10-21 07:48:49+00:00,Lapudfrance,"@renaudpila Un journaliste de la pravda française qui rampe devant son maître. ifop = pro #macron, #RATP piston des copains.",0,,0,0,positif
141,2022-10-21 07:41:45+00:00,martinjdl94,Franchement les gars ! @JeanCASTEX à la #RATP … Quand vont s’arrêter les pistons et compagnie ? Honteux comme souvent @EmmanuelMacron !!!,1,"Paris, France",0,0,negatif
142,2022-10-21 07:40:02+00:00,GrandReporteur,"La #RATP, en déficit de plusieurs centaines de millions depuis de nombreuses années ( sauf en 2021 ) 
Salaire du futur PDG , 6 millions 

Au premier trimestre 2022, bénéfice de Total 5,7 milliards 
Salaire du PDG , 5 millions 
Et toute la France est scandalisée",0,,0,0,positif
143,2022-10-21 07:19:06+00:00,Next_Alert,"✅ Fin d'incident, le métro est reparti de Montparnasse en direction de Châtillon #Ligne13 #RATP RT @Ligne13_RATP",0,"Paris, France",0,0,positif
144,2022-10-21 07:18:23+00:00,Ligne13_RATP,"✅ Fin d'incident, le métro est reparti de Montparnasse en direction de Châtillon #Ligne13 #RATP",3,,0,0,negatif
145,2022-10-21 07:16:48+00:00,Next_Alert,"⚠️ Une rame stationne à Montparnasse, en direction de Châtillon, en raison d’un problème de portes #Ligne13 #RATP RT @Ligne13_RATP",0,"Paris, France",0,0,negatif
146,2022-10-21 07:16:10+00:00,Ligne13_RATP,"⚠️ Une rame stationne à Montparnasse, en direction de Châtillon, en raison d’un problème de portes #Ligne13 #RATP",5,,1,0,negatif
147,2022-10-21 06:37:41+00:00,Bus_TVM,"⚠️Le trafic est légèrement perturbé dans les deux directions. Prévoir un temps d'attente supplémentaire de 6 minutes.
#BusTVM #RATP",0,,0,0,negatif
148,2022-10-21 06:06:30+00:00,Maskloff,#Borne n'a pas laissé un grand souvenir à la #RATP.,17,Paris,3,9,negatif
149,2022-10-21 06:04:48+00:00,AudFerrer,Yen a un qui a été tout retourné par la nomination de #jeancastex à la #ratp,0,"Ile-de-France, France",0,0,positif
150,2022-10-21 05:56:47+00:00,AsmaaThique,"La @LIGNEJ_SNCF sont les forceurs de la SNCF, la grève continue en locale sur cette ligne DEPUIS MARDI. Même le @RERB ne force pas autant. 
Vous me fatiguez !
@IDFmobilites @LIGNEJ_SNCF @Actu_Transilien #SNCF #ratp",2,Paris ,1,0,negatif
151,2022-10-21 05:46:02+00:00,3Genevieve,"Jean #Castex à la #RATP, un choix qui déraille déjà https://t.co/KG8hD7y20C #Politique via @LePoint",1,Mayenne,0,2,positif
152,2022-10-21 04:56:54+00:00,annetestuz,"#Castex #Ratp #HATVP

Bienvenue en #Absurdistan 

Qui est le plus absurde entre Castex qui concourt à un poste  ingouvernable et la HATVP qui l’autorise sans lui donner les moyens de sa gouvernance pendant 3 ans ? 

On atteint des sommets... 🤣🤦‍♀️",2,"Paris, France",0,0,negatif
153,2022-10-21 04:56:14+00:00,VictoireValent1,"Un aperçu de l'ambiance dans les lignes de RER A, RER B, RER C, RER D, RER E, de tramway et de bus lors des multiples grèves RATP/SNCF à venir. #GreveGenerale #etudiants #greve #RATP #greveratp #SNCF Saint Denis Gare Du Nord Gare de l'Est https://t.co/rgNqHkJ5Fn",1,France,0,0,negatif
154,2022-10-21 04:46:56+00:00,Natoge75,"#Métro #Paris #transports ..fin des tickets en carton, une page qui se tourne #RATP https://t.co/NmAa4AzGeD",1,"Noisy-le-Grand, France",0,0,positif
155,2022-10-21 04:14:54+00:00,MyTransitParis,Seine-Saint-Denis: un bus RATP perd une roue lors d'une opération de remorquage à Stains - BFMTV #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/xzYCtMCDDM,0,"Paris, France",0,0,negatif
156,2022-10-21 04:14:53+00:00,MyTransitParis,"RATP: ""il faut absolument renouer le dialogue social"" - BFMTV #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/3zbrVZNO9D",0,"Paris, France",0,0,neutre
157,2022-10-21 04:14:53+00:00,MyTransitParis,Stains: un bus de la RATP perd sa roue - BFMTV #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/5DLFQkri77,0,"Paris, France",0,0,neutre
158,2022-10-21 04:14:52+00:00,MyTransitParis,"Retards, saturation... Signalez vos galères dans les bus à Paris et en Île-de-France - https://t.co/uxlVqJYz0Q #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/RqXKZaVbCW",0,"Paris, France",0,0,neutre
159,2022-10-21 04:14:51+00:00,MyTransitParis,Comment décrocher le ticket gagnant pour devenir musicien du métro ? - La Vie #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/RbpejkS3Av,0,"Paris, France",0,0,neutre
160,2022-10-21 03:48:40+00:00,info_Paris_IDF,"🔴 DIRECT - #IledeFrance : Finalement, le trafic sera également fortement perturbé sur la #LigneH et perturbé sur la #LigneJ et #LigneL du réseau #SNCF aujourd’hui.

👉 Sur le réseau #RATP, le trafic sera normal. #Transilien https://t.co/CJHu7lC7sr",1,"Ile-de-France, France",0,3,positif
161,2022-10-21 02:27:12+00:00,blouseblanche75,🔴On va demander à @JeanCASTEX de réparer le pneu  #RATP #Macron https://t.co/mldHJqUgOA,4,"Paris, France",1,1,negatif
162,2022-10-21 00:38:28+00:00,ParisWalkingMan,"@DiogenedArc @nordi_dsa @MathildePanot Mis à part vos quelques cossards #LFI qui ne foutent rien mais ajoutent à la tâche des autres, la #RATP est une grande entreprise où l’on bosse",0,,0,0,negatif
163,2022-10-21 00:11:02+00:00,LaghertaHedeby,"République 🍌🇫🇷🍌🇫🇷🍌🇫🇷
#Castex #RATP 
#France #Macron https://t.co/QcR4pwBmL6",0,,0,0,positif
164,2022-10-20 22:24:56+00:00,chut_p,Avec Macron on prend les mêmes et on recommence #Castex #RATP,0,"Amiens, France",0,0,negatif
165,2022-10-20 22:15:01+00:00,MyTransitParis,RER toulousain: unanimité à la Métropole pour un vœu en trompe-l’œil - https://t.co/TnUVk9Ubhx #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/vlcWEluaqR,0,"Paris, France",0,0,neutre
166,2022-10-20 21:14:21+00:00,MyTransitParis,Les chiens autorisés dans le métro - TVA Nouvelles #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/le6gkcgwuU,0,"Paris, France",0,0,neutre
167,2022-10-20 21:06:09+00:00,SergeV_Paris,"@danielino22 Ligne 4 pas mieux à 17h et la conduite est rude, le freinage est très méchant. La ligne 4 c’est un mix entre Neuilly, les touristes et le bronx pour la clientèle ( Neuilly ma préférée) . La conduite automatique fut un peu folle ce jour, trop folle. #ratp",1,France et Asie,0,0,negatif
168,2022-10-20 20:25:49+00:00,VigneDe,On ne s’habitue toujours pas à cette puanteur à l’approche de la Gare de Lyon. Les pisseurs  se retrouvent sur le Quai de la Rappé face à la Maison de la #RATP. #Paris12 #garedelyon,14,75012,3,4,negatif
169,2022-10-20 20:25:08+00:00,RodneyPER,"En fait, Jean Castex ne va pas diriger la RATP il va juste ""prendre la tête de la RATP"" !

En gros, #JeanCastex va juste embrouiller les conducteurs de métro, se battre avec les contrôleurs et se plaindre des retards aux guichetiers de la #RATP https://t.co/ccbY91irVI",1,"Toulouse, France",0,0,negatif
170,2022-10-20 20:18:00+00:00,GirlDuffy,"Dans le métro parisien ligne 12 de pigalle à porte de la chapelle les toxicomanes sont présent, aucune sécurité monsieur @GDarmanin je vous invite à partir de 18h n'hésitez pas venez voir par vous même, ce que nous vivons au quotidien.#FaceABaba #ratp #ligne12 @Anne_Hidalgo",2,,0,0,negatif
171,2022-10-20 20:17:21+00:00,GabrielDruart,"😡 La propagande européïste payée par nos impôts dans le métro de la #RATP ! 
❌ Non, cette #UE, ce n'est pas la #securite, pas la #liberte, pas l'#energieverte, pas l'#independanceenergetique !

@IDGroupEP @GroupeID_FR https://t.co/F5UpaZcar9",1,"Val-de-Marne, Ile-de-France",0,1,negatif
172,2022-10-20 20:09:56+00:00,3Genevieve,"Jean #Castex à la #RATP, un choix qui déraille déjà https://t.co/KG8hD7fSMu #Politique via @LePoint",0,Mayenne,0,0,positif
173,2022-10-20 19:59:49+00:00,danielino22,"En 2022, toujours pas foutus d'assurer un affichage fiable 🙄🙄🙄
#RATP #SNCF #IDFMobilités https://t.co/fRyQZkoGHh https://t.co/y0Sd89nJwp",0,"plus à Paris, ville-poubelle",0,0,neutre
174,2022-10-20 19:54:11+00:00,BenC_85,J'ai hâte de voir #PatronIncognito à la #ratp ! #Castex https://t.co/2BckmFLeL0,0,France,1,0,negatif
175,2022-10-20 19:54:05+00:00,info_Paris_IDF,"🔴 DIRECT - #IledeFrance : Nette amélioration dans le transports en #commun parisien. 

👉 Le trafic sera normal, vendredi 21 octobre, sur l’ensemble du réseau #RATP. En revanche, un #RER sera encore perturbé niveau #SNCF. 

👉 Plus d’informations ci-dessous : https://t.co/YyjvjU5tgm",6,"Ile-de-France, France",1,1,negatif
176,2022-10-20 19:47:39+00:00,danielino22,"Oui, oui, oui, galère, même à cette heure-ci 😑😑😑😑😑
#RATP https://t.co/AUy7vw9Z4K https://t.co/j8V1oXJs2d",0,"plus à Paris, ville-poubelle",0,0,negatif
177,2022-10-20 19:43:19+00:00,milleniumor,@paul_denton La #RATP comme la #SNCF est malade de ses syndicalistes.,1,France,0,1,negatif
178,2022-10-20 19:21:07+00:00,whoismymum,"Qui détestez-vous le plus ? Je sais c'est pas facile ...
#le 49.3 #macron #borne #Attal #ratp #AssembleeNationale",0,,1,1,negatif
179,2022-10-20 19:18:36+00:00,sousouYY,La France comment en est-on arrivé là une telle dégradation moi je suis choquée du comportement de la conductrice #RATP  a porté des lilas Découvre la vidéo de CONNARDCITY ! #TikTok #ratp https://t.co/rjUzlkEfZo,0,,0,0,negatif
180,2022-10-20 19:13:26+00:00,GraziellaMls,"La nomination de #castex est indéfendable, sa situation à la tête de la #RATP sera ingérable https://t.co/LQhP4mReBN",1,Auvergne ,1,0,positif
181,2022-10-20 18:45:53+00:00,moris_salt,"#Tram pour porte de Vincennes supprimé depuis 1/2 heure, 1 heure ?
Pas merci #RATP 
#SOSusagers",0,,0,0,negatif
182,2022-10-20 18:42:50+00:00,HWillert,Comment le télétravail dérègle les transports en commun: alors ce sont les usagers qui dérèglent la #RATP ??? Quid des pannes à répétition qui créent des retards et provoquent des trains surchargés = distanciation zéro ! Arrêtez de vous déresponsabiliser! https://t.co/erlhzQgen0,0,"Antony, France",0,0,positif
183,2022-10-20 18:41:31+00:00,moris_salt,"Pour les gens qui travaillent et non pas de voiture de fonction, il faut plus de #RERB plus d'entretien pour moins de panne.
Le reste est billevesées pour cacher le mépris

#SOSusagers #RATP https://t.co/Msae39rJCY",0,,0,0,negatif
184,2022-10-20 18:36:58+00:00,Next_Alert,✅ L’événement lié à divers incidents est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne3 #RATP RT @Ligne3_RATP,0,"Paris, France",0,0,negatif
185,2022-10-20 18:36:34+00:00,Ligne3_RATP,✅ L’événement lié à divers incidents est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne3 #RATP,1,,0,0,negatif
186,2022-10-20 18:32:33+00:00,LegendumEst,Autre cas où une #gouvernance dissociée s’impose #RATP #Castex https://t.co/YVW9gwOZCM,0,Paris,0,0,negatif
187,2022-10-20 18:30:20+00:00,zizivif69skand1,"#GareDuNord #Métro #RER  #Bus #Gares #Trains #Paris #Castex
🚃 #RATP ➡️
Retour au Travail Parisien. https://t.co/xgGEC9kGb1",0,Grokubitkouye - GROLAND 🇬🇱,0,0,neutre
188,2022-10-20 18:07:25+00:00,Next_Alert,✅Le trafic et rétabli sur la #Ligne12 #RATP RT @Ligne12_RATP,0,"Paris, France",0,0,positif
189,2022-10-20 18:07:00+00:00,Ligne12_RATP,✅Le trafic et rétabli sur la #Ligne12 #RATP,0,,0,0,positif
190,2022-10-20 18:06:58+00:00,RATPgroup,"La #RATP est fière de recevoir le prix ""Innovation"", grâce à son chien-robot Perceval, utilisé pour inspecter les environnements de travail difficiles et assister les équipes dans les tâches répétitives. #GPRC2022 👏 https://t.co/2rmzqUikkp",9,Paris,1,2,positif
191,2022-10-20 18:04:01+00:00,Next_Alert,✅ L’incident lié à un malaise voyageur à la station Télégraphe est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne11 #RATP RT @Ligne11_RATP,0,"Paris, France",0,0,positif
192,2022-10-20 18:03:22+00:00,Ligne11_RATP,✅ L’incident lié à un malaise voyageur à la station Télégraphe est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne11 #RATP,1,,0,0,negatif
193,2022-10-20 18:02:23+00:00,titrespresse,"(BFM TV): #Stains: un bus de la #RATP perd sa roue : La vidéo d'un bus qui perd sa roue à Stains est devenue virale ce jeudi, d'après la RATP il s'agissait d'une opération de remorquage, le bus n'était donc pas en service... https://t.co/0JwU3ldFEW https://t.co/VAXyjkEZ1N",0,,1,0,negatif
194,2022-10-20 18:01:34+00:00,Ligne4_RATP,✅ L’événement lié à divers incidents est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne4 #RATP,2,,0,0,negatif
195,2022-10-20 17:58:21+00:00,RATPgroup,"Alexandre Guyot a remis le prix ""Aménagement urbain"" à la Ville de Paris pour la transformation de la Porte de Clichy. Un développement favorisé par le #prolongement de la #ligne14 #RATP. #GPRC2022 https://t.co/a5ZvzKGiMr",3,Paris,1,0,positif
196,2022-10-20 17:58:02+00:00,Bruygis,"Prochain patron de la RATP : 350 K€ : un peu la loose. 

Au lieu de s’asseoir sur la banquette du métro, mieux lui aurait valu : 
de poser son séant sur un baril de pétrole. 

#Castex #TotalEnergies #GGRMC #BFM #LCI #RATP https://t.co/XLiOETosDb",0,,0,0,positif
